TRINITY_DN20127_c0_g1_i2.p1,278,467,PF00201
TRINITY_DN19903_c0_g1_i6.p1,268,420,PF00201
TRINITY_DN20071_c0_g1_i3.p1,269,478,PF00201
TRINITY_DN20071_c0_g1_i3.p1,382,425,PS00375
TRINITY_DN18860_c1_g1_i2.p1,280,400,PF00201
TRINITY_DN18860_c1_g1_i2.p1,348,391,PS00375
TRINITY_DN19903_c0_g1_i2.p1,23,91,PF00201
TRINITY_DN16005_c0_g1_i1.p1,247,398,PF00201
TRINITY_DN16005_c0_g1_i1.p1,326,369,PS00375
TRINITY_DN18793_c1_g1_i5.p1,271,406,PF00201
TRINITY_DN18793_c1_g1_i5.p1,353,396,PS00375
TRINITY_DN18793_c1_g1_i3.p1,266,401,PF00201
TRINITY_DN18793_c1_g1_i3.p1,348,391,PS00375
TRINITY_DN19451_c0_g3_i3.p1,219,446,PF00201
TRINITY_DN19451_c0_g3_i3.p1,364,407,PS00375
TRINITY_DN19751_c1_g1_i3.p1,261,407,PF00201
TRINITY_DN19751_c1_g1_i3.p1,359,402,PS00375
TRINITY_DN18860_c0_g1_i1.p1,236,442,PF00201
TRINITY_DN18860_c0_g1_i1.p1,358,401,PS00375
TRINITY_DN20071_c0_g1_i10.p1,382,425,PS00375
TRINITY_DN20071_c0_g1_i10.p1,269,478,PF00201
TRINITY_DN17190_c0_g1_i1.p1,79,447,PF00201
TRINITY_DN17190_c0_g1_i2.p1,79,455,PF00201
TRINITY_DN20287_c0_g1_i18.p1,336,379,PS00375
TRINITY_DN20287_c0_g1_i18.p1,263,389,PF00201
TRINITY_DN19891_c0_g1_i6.p1,294,441,PF00201
TRINITY_DN19891_c0_g1_i6.p1,359,402,PS00375
TRINITY_DN19699_c0_g1_i12.p1,246,391,PF00201
TRINITY_DN20053_c0_g1_i9.p1,2,43,PF00201
TRINITY_DN19451_c0_g2_i2.p1,101,144,PS00375
TRINITY_DN19451_c0_g2_i2.p1,25,189,PF00201
TRINITY_DN33643_c0_g1_i1.p1,92,194,PF00201
TRINITY_DN19012_c1_g1_i1.p1,23,131,PF00201
TRINITY_DN20068_c1_g2_i3.p1,20,157,PF00201
TRINITY_DN18590_c4_g2_i2.p1,82,168,PF00201
TRINITY_DN19643_c1_g1_i4.p1,364,407,PS00375
TRINITY_DN19643_c1_g1_i4.p1,252,427,PF00201
TRINITY_DN20296_c0_g1_i5.p1,187,230,PS00375
TRINITY_DN20296_c0_g1_i5.p1,125,292,PF00201
TRINITY_DN20287_c0_g1_i2.p1,261,419,PF00201
TRINITY_DN20287_c0_g1_i2.p1,334,377,PS00375
TRINITY_DN17190_c0_g3_i1.p1,357,400,PS00375
TRINITY_DN17190_c0_g3_i1.p1,232,440,PF00201
TRINITY_DN19699_c0_g1_i5.p1,246,391,PF00201
TRINITY_DN20438_c0_g1_i8.p1,71,114,PS00375
TRINITY_DN20438_c0_g1_i8.p1,8,122,PF00201
TRINITY_DN19012_c3_g6_i2.p1,256,299,PS00375
TRINITY_DN19012_c3_g6_i2.p1,168,344,PF00201
TRINITY_DN19271_c1_g1_i3.p1,53,96,PS00375
TRINITY_DN19271_c1_g1_i3.p1,3,115,PF00201
TRINITY_DN16371_c0_g1_i1.p1,183,226,PS00375
TRINITY_DN16371_c0_g1_i1.p1,108,282,PF00201
TRINITY_DN20287_c0_g1_i19.p1,263,374,PF00201
TRINITY_DN20438_c0_g1_i13.p1,26,122,PF00201
TRINITY_DN19891_c0_g1_i2.p1,294,388,PF00201
TRINITY_DN20354_c0_g1_i9.p1,360,403,PS00375
TRINITY_DN20354_c0_g1_i9.p1,256,447,PF00201
TRINITY_DN18819_c0_g2_i1.p1,350,393,PS00375
TRINITY_DN18819_c0_g2_i1.p1,242,402,PF00201
TRINITY_DN11314_c0_g2_i1.p1,3,130,PF00201
TRINITY_DN18571_c0_g1_i1.p1,258,396,PF00201
TRINITY_DN18590_c4_g2_i5.p1,81,110,PF00201
TRINITY_DN19226_c0_g3_i3.p1,266,383,PF00201
TRINITY_DN19226_c0_g3_i3.p1,332,375,PS00375
TRINITY_DN19643_c1_g2_i1.p1,280,413,PF00201
TRINITY_DN19271_c1_g1_i4.p1,346,389,PS00375
TRINITY_DN19271_c1_g1_i4.p1,267,406,PF00201
TRINITY_DN17923_c0_g1_i2.p1,283,408,PF00201
TRINITY_DN17923_c0_g1_i2.p1,358,401,PS00375
TRINITY_DN15456_c0_g1_i3.p1,81,209,PF00201
TRINITY_DN19451_c0_g1_i6.p1,122,388,PF00201
TRINITY_DN19451_c0_g1_i6.p1,303,346,PS00375
TRINITY_DN20148_c0_g1_i2.p1,271,410,PF00201
TRINITY_DN20148_c0_g1_i2.p1,337,380,PS00375
TRINITY_DN20345_c0_g8_i1.p1,8,151,PF00201
TRINITY_DN20345_c0_g8_i1.p1,67,110,PS00375
TRINITY_DN15666_c0_g1_i1.p1,252,386,PF00201
TRINITY_DN19451_c0_g3_i2.p1,304,347,PS00375
TRINITY_DN19451_c0_g3_i2.p1,221,386,PF00201
